col_name	feature_importance_vals
RPS4Y1	0.0009965337572444203
NNMT	0.0008522416191568138
APOD	0.0007777167033013348
MEG3	0.0006940721757381673
CEBPB	0.0006080380065038762
CEBPD	0.0005448457494047423
SNHG5	0.0005343200073437186
CPE	0.0004849785879937209
TCEAL2	0.0004720804851598199
ANXA1	0.0004661086800090825
MAN1A1	0.00045674877191640594
FBLN1	0.0004322786028524574
EGLN1	0.0004240304180525081
SASH1	0.0003619804489894021
C1R	0.00036161177573145045
IFITM1	0.0003545370222978015
SOD2	0.00034675987726527033
TIMP1	0.0003369056554801513
DSTN	0.0003324413953165006
BTG1	0.00032800613225742397
CCDC85B	0.0003143325430864083
PDPN	0.0003044773932373182
SON	0.0003025582758955497
GADD45B	0.00029476238233142944
BMP4	0.0002854788154225158
COL12A1	0.00026925417290861757
EIF3H	0.00026867996509714214
STX3	0.00026719540004963065
PTEN	0.000266022585590317
MT1F	0.0002568874778688305
ENDOD1	0.0002542503074268414
SSBP3	0.00025293910032654567
SLC38A2	0.00025003238535417405
SNRNP70	0.0002441040057645616
MGST3	0.00023944975632421282
ZNF684	0.00023911786779977863
CCDC71L	0.00023843159216567974
BEX3	0.00023545516863879257
MAFB	0.00023206291709002995
COX7A2L	0.00023130395515806178
PRRX2	0.00022996231700556498
ZFP36L2	0.00022933080034873827
SGK1	0.00022486818033845207
POLD4	0.00022397303117607705
NPM1	0.0002229091529615784
MT-ND5	0.00022286146256995752
MKRN2	0.0002218958578907467
SRRM2	0.00021883360473653744
ERGIC3	0.00021855393341317801
DCN	0.00021142914101137557
HSPA4	0.00021139656032526663
FAM177A1	0.0002093837828008905
IVNS1ABP	0.00020819309852356354
SAV1	0.00020804670802013724
TCEAL9	0.00020764474459332885
CASC3	0.00020761865164110654
AMD1	0.00020195033822905588
TBRG1	0.00019828221631385326
HMGB1	0.00019816846636916966
RPS9	0.00019741880310948203
ARHGAP42	0.000195810854766933
TOR1AIP1	0.0001956080362621103
EIF2S2	0.0001955419096889047
RPS11	0.00019367467803414393
CELF2	0.0001933164040685672
MRPL36	0.0001921659910060522
MT-ND4	0.00019001687616153681
MT1X	0.00018975901631547372
ATF3	0.00018844956495350123
RPS4X	0.00018830890030216576
SAT2	0.00018685294885466128
WTAP	0.0001867071171175468
PTN	0.00018668256332202038
SERPINH1	0.00018501029921704406
SLC25A6	0.0001819372572882186
DCT	0.00018070734752887975
IFITM2	0.00018040103408558414
KLHL21	0.00017877818632021787
DDX21	0.0001775995246700394
FAU	0.0001769416764301752
ID1	0.00017626370445691532
OTULINL	0.00017569031544190704
TXN	0.00017450592216301558
BEX2	0.00017252238197279553
AKAP12	0.00017194415105248394
RPS26	0.00017168870386907416
SNHG8	0.0001698847165682432
MPC2	0.0001698097586867279
HSPE1	0.000169707739118898
ILF2	0.0001692346319484434
STRAP	0.00016892736744734821
EMP3	0.00016800714843809357
MFAP4	0.00016642366469480139
FTL	0.00016454652899353954
TMEM98	0.00016286979348000897
HSP90AA1	0.00015958805031760593
RPL18	0.0001592150197125163
GYPC	0.00015781232245185977
RPL12	0.00015776840912774142
PTGDS	0.0001576043202974567
SEC14L1	0.00015710296418055482
HAUS3	0.0001566412774193235
HLA-E	0.0001566013595981581
JUND	0.0001562904719012908
IGFBP7	0.00015420208668399658
CTDSP1	0.00015363666781810956
H2AFX	0.00015288035380628262
VIM	0.0001518058762508317
BCAS3	0.00015172566570177952
PRPSAP1	0.00015135714405121556
FSD1L	0.0001512841505845602
SLC35D2	0.00015073290192653475
BIRC2	0.00015050085644697958
POLR3GL	0.00015017652092163972
CCDC80	0.00014861854108332075
SOD1	0.0001449187974706633
NUP50	0.00014454543965073936
PLTP	0.00014396037794436384
FGFR1	0.0001433405256428877
CD9	0.00014328240438271574
MSC	0.0001430968631862953
RNF24	0.00014293139018216214
GAS5	0.00014248193205831765
GSTO1	0.00014151844145906994
BAG5	0.00014147913667792307
PRR14	0.00014100082917557064
NAA16	0.00013975849868683754
TUBB4B	0.00013961613020808383
MARCKS	0.00013957974923846156
LEPR	0.0001395576614989983
SELENOP	0.0001395008895656674
TUBB2A	0.00013948801329042763
NEDD9	0.00013937557755260986
RNASE4	0.00013897400370292036
GEM	0.00013790511509239058
MORF4L2	0.0001374215664780716
MT-ATP6	0.00013738517055749894
RPL36	0.0001372388104621405
SH2B1	0.00013619699408256157
SMIM20	0.00013582304031954613
HSPA9	0.00013575199648388473
RPS13	0.00013488518472010394
QPCT	0.00013469378873986513
KCNQ1OT1	0.0001342875712628423
BOP1	0.00013397394536563117
ARPC2	0.0001339695261087665
WSB1	0.00013387049790511532
SARS	0.00013381533203088455
MOB2	0.00013345908018268845
MT-CYB	0.00013203965955011423
