col_name	feature_importance_vals
GPHA2	0.004786071033635222
CLDN4	0.00463429693771864
MGST1	0.002822425044359482
MT1X	0.0026815832560981748
AQP3	0.002095378766148076
SLC6A6	0.0018229885402854735
CMTM7	0.001748627556540502
LY6D	0.0017280393952476482
BAG4	0.0017063078666371984
BCAM	0.0016246082898386963
KRT12	0.0015922352744180024
NDUFA4L2	0.0015755765886960567
GPNMB	0.0015510337792192627
TGFBI	0.0015070721187033643
BTG1	0.0014064594802672956
KRT15	0.0013832408375140217
ZNF550	0.0013444010979964042
KRT19	0.0012603745734913524
MEG3	0.0012068194139563146
CRTAC1	0.0011814333918436434
CRIP1	0.0011794854819694102
S100A4	0.0011611333797125018
KLF4	0.0011579218735206433
CXCL14	0.001157267336012614
FOS	0.0011147994451058253
KRT17	0.0010861333908641026
AZI2	0.0010286200747902036
KRT13	0.0010016245339339069
CLP1	0.0009989071086571218
TNFRSF12A	0.0009974775919650786
TACSTD2	0.0009455938632626785
SF3A2	0.0009208109116234295
PHLDB3	0.0009085322968007551
CHD4	0.0009062279102362702
LSP1	0.000895245388515204
PWWP3A	0.0008853868303925843
CREB5	0.0008791886532801342
PGF	0.0008772383526115621
DEFB1	0.0008641153182392207
SERPINB5	0.0008592920621663164
MYC	0.0008407104696937519
PERP	0.000814966081524295
VDAC3	0.0007934137990672103
AC011374.2	0.0007886512195502402
MYL6B	0.0007873059500737383
EEF2	0.0007825838801215478
GET1	0.0007689827068978356
KRT18	0.0007687286502130856
PHLDA3	0.0007428193783382371
JAK1	0.000740025200676985
PTGES	0.0007359184447791696
EZR	0.0007335900668149664
C11orf96	0.0007201324951427047
MFSD2A	0.0007167818455107387
IL18	0.000705144859328211
TBC1D25	0.0006885905455998029
BTG2	0.0006873928761200474
DECR2	0.00068693980833175
SLC22A18	0.0006858796724478163
LMNA	0.0006827766373193043
ELF3	0.0006812027254738228
TINF2	0.0006805777272482286
GAS5	0.0006760499853050957
NFKBIA	0.00067523211365911
TRPM7	0.0006749868011948221
RPS4Y1	0.0006747339944316627
TMEM220	0.0006740005189799868
TMEM173	0.0006736572944527247
UBE2G1	0.0006585302688769694
ID4	0.0006544954822485386
ADIRF	0.0006496096856602548
EMC8	0.0006427302536170062
AKT1S1	0.0006377774292184211
TCEA3	0.0006272816998054307
RSRP1	0.0006270928612233889
PPDPF	0.0006174745681611589
PLK2	0.0006114153152261317
TSC22D1	0.0006096893342978924
DLL1	0.0006083526373608697
SNHG8	0.0006050211335035278
PPA1	0.0006019073420099827
HES1	0.0006014349453762574
NR4A1	0.0006010758659246034
IGFBP6	0.0006006355890042522
WDR47	0.0005982015188863433
ING1	0.0005928136872585005
IFITM2	0.0005922256947986648
FMO2	0.0005921728540193916
RBMS2	0.000579495983361486
ETV4	0.0005793512762732487
NQO1	0.0005738311907127912
ASCC2	0.0005719960037374366
ELL3	0.0005694388992502125
ABHD11	0.0005646190860221316
HK1	0.0005641538484542255
LINC02570	0.0005620771234694053
ALDH3A1	0.0005613613509777117
SRSF5	0.0005588395430128507
MYNN	0.0005585225729435699
ALDH1A1	0.0005375387321997993
MT-CO3	0.0005373523911029433
SLC2A1	0.0005336332956432221
RIN2	0.000531651775321365
UBQLN1	0.0005304026600949086
CSNK2A1	0.000527802324916172
TMEM43	0.0005262839739077476
MT-ATP6	0.0005262654874151533
TXN	0.0005251126849690511
RNF126	0.0005227551218514339
ANXA1	0.0005213408115562837
AC073111.4	0.0005207088929416279
CAMK2N1	0.000519572527147344
ETFB	0.0005167695959393522
PCGF2	0.0005152384968809154
PRDM11	0.0005123294298936529
SNHG6	0.000512309653182421
CCDC66	0.000509466264604929
USP10	0.0005082916899194711
BRF1	0.0005079350555312464
UBB	0.0005067096987469657
WASF2	0.0005033007201541606
PSMD7	0.0004952309632510379
BTF3	0.0004940352028855273
MED9	0.0004926930069065875
TMSB4X	0.0004923273625626703
PSMD6	0.0004918503812252297
RABAC1	0.0004887978074766399
CAPN2	0.0004876215679943896
GABPB1-AS1	0.00048692175185593674
NCOA6	0.0004864420708215178
PLCD1	0.00048505111092009355
AC011446.2	0.00048331017807917747
MAT2A	0.0004815908254285923
SNRPF	0.0004806359756259668
SAMD12	0.00048018260331341567
HIVEP3	0.00047830353119605255
BSG	0.0004781068176731195
COL18A1	0.00047671147447791914
NIP7	0.00047618767573716174
MRPL2	0.00047250357465679853
MIR205HG	0.00046977841119734604
DYNLT1	0.00046864921603359403
DNAJB1	0.0004663555549223109
DNAJC4	0.0004659114743644784
S100A2	0.0004636336590001393
CSRP2	0.0004635206961296765
PPP3CA	0.0004619421735604772
ZFAND6	0.0004604842391891255
TMEM127	0.0004590150942405002
TBC1D2	0.0004579198969614581
