col_name	feature_importance_vals
KRT17	0.00593639991358126
KRT3	0.004314892944408856
LYPD2	0.0037754038804684847
TNFAIP3	0.002889819533412077
KRT24	0.0028035535986546236
ELF3	0.0026851478228355724
KRT14	0.002666447271936099
NQO1	0.002493077742912302
MGARP	0.0023205482753768016
C1orf52	0.0023128209760144513
HECTD1	0.0021364162670617815
CTSV	0.00202788356873338
APOBEC3A	0.0019840245298058936
MT1X	0.0018782862024732702
C19orf33	0.0018552170513308377
TMC4	0.0017750320916476584
CLDN4	0.0017456788555655807
NDUFA4L2	0.0017403909700442605
KRT12	0.0017129384265543494
KCNMA1	0.0016498023545812764
RHOV	0.001641078969330878
SNRNP70	0.0016343341892450975
OSTF1	0.0015753547966384732
SCAMP3	0.0015360873968382374
DIP2A	0.0014951630317519588
BTBD1	0.0014935732546228172
ANP32A	0.001444840204423097
EXOC2	0.0014351135769423038
NFIA	0.0014244839633869922
BCAM	0.0014222651949802939
AC008267.5	0.001413800811494253
GJA1	0.0014065924231072605
UPK1B	0.0014007677518993685
PSMB6	0.0013766136420500015
RGS12	0.0013725625570730478
RBBP7	0.0013645594875885724
PFN2	0.0013597959541765496
TACSTD2	0.0013527541766762611
LGALS7	0.0013492755961885224
TMCC3	0.001335400575374751
UPK3BL1	0.0013343211997288904
KRT15	0.0013283268407867917
PSME3	0.0013089548453742216
HSP90B1	0.001303973603140439
SNX14	0.0013037672356362412
PPIC	0.001299832018479202
ZDHHC3	0.0012871884664197918
CHD4	0.0012738096885950565
MPZL3	0.0012687055206301754
UBE2H	0.0012651862029356834
ZNF506	0.0012649687212308704
PAM16	0.0012623722588758711
H19	0.0012610526047553091
TNKS	0.0012459221702759316
MSL1	0.0012416126050584068
AC002310.1	0.00123931206027996
LYPD3	0.0012204995611132777
TMEM265	0.0012123120584009335
CCT4	0.0012014349337533111
CLCA2	0.0012013782994063859
IGFBP2	0.0011936763805461812
GAPDH	0.001183705219889105
TRA2A	0.001177357283722518
ADIRF	0.00116739741650136
THBS1	0.0011666995473969821
CRTAC1	0.0011629488722937416
GRHL3	0.0011621746173736639
ATG16L2	0.0011516476945881327
CUL1	0.0011420726509293285
HUS1	0.0011292231673643294
MIR205HG	0.0011242801897448124
HP1BP3	0.001123620948811244
ATP6V1E1	0.0011141756587874903
MRPL33	0.0011085550098079663
S100A4	0.001096566621520369
TRIM29	0.0010944635122311077
CRK	0.0010867833627214625
MT-ND5	0.0010798647046707007
TNFRSF12A	0.0010733556858792256
SNX33	0.0010712534595493303
PPHLN1	0.0010680814291909545
HDHD5	0.0010678611231397645
AC008771.1	0.0010621418890013933
CEP170B	0.001061514832058884
CORO1C	0.0010611456092128428
PAX6	0.0010546610976978218
MARF1	0.0010542932376531582
MYL12B	0.0010477847158563201
HES4	0.0010440838686365547
XIST	0.0010389509988518967
ABHD2	0.001038025532100546
SLX4IP	0.0010209258040697682
RAB5B	0.0010118873048262558
GCFC2	0.0010074346804377168
NSFL1C	0.0010006287127655995
HSD17B2	0.0010003411413106063
TRAPPC8	0.0009939678083383083
ALG6	0.0009894380728987728
TM4SF1	0.00098906293714171
GADD45A	0.000988170774259025
SIK2	0.0009854598281358177
NHLRC2	0.0009839980161861276
CFAP97	0.0009832934902631405
COX7B	0.0009827651400215682
GAPVD1	0.0009781952313684856
RDH10	0.0009775992874314428
GJB3	0.000977598095681248
GFPT1	0.0009748029294278382
CPVL	0.0009711614115218611
NDUFV2	0.0009703088321983817
POLR2L	0.0009669621649999402
KIT	0.0009659896200012491
KRT6A	0.0009608423283633931
AC022137.4	0.0009592130973925752
ATP6V0B	0.0009564537453044919
ZNF207	0.0009554196318028893
ATP5MC1	0.0009537689144431358
HNRNPL	0.0009527815899985707
LINC02541	0.0009512450014743288
TOX4	0.0009436734405774721
MAPRE1	0.0009397791957074695
ANO8	0.0009357883510337316
PLEC	0.0009318135362858699
NCBP3	0.0009287309782243657
FBXO11	0.0009243857419982933
GHRL	0.0009241739291632985
MUC15	0.0009226813536422854
EMC9	0.0009220107787555814
FOSL1	0.0009154038809253253
SPHK1	0.000914977720449235
DMAC2	0.000914674368547443
EIF5B	0.0009137009438603358
ALDH3A1	0.00091192825294167
APOBEC3C	0.0009088844892086679
LZTFL1	0.0009084957613133748
TAF1D	0.0009082718527866885
SCAMP4	0.0009074865703534875
COA4	0.0009055632155860884
H3F3A	0.0009055506676802675
RRP36	0.0009052199540272481
GRAMD1B	0.0009016065277181464
AGL	0.0009013655017260887
PFDN1	0.0009003189949034923
DAPL1	0.0009001853749778274
RAB3IP	0.000900146299736734
KDM1B	0.0008964620984343197
ATP1B3	0.0008962932612579452
LIG1	0.0008962849237118331
MORF4L2	0.0008939440503002998
MRPL2	0.0008920061140603774
