col_name	feature_importance_vals
PTGDS	0.002314683905654627
MT1X	0.0022658257859059106
RPS4Y1	0.002162636370751416
XIST	0.0021508419997171052
TIMP1	0.0019480724894536676
GADD45G	0.001873964549713687
TM4SF1	0.0017134174133086955
C1R	0.001477996232760598
RPS26	0.0013869395199762008
SELENOM	0.0013757342368811232
NNMT	0.0013684298694607436
MALAT1	0.001271398824253399
NDUFA4L2	0.001271233455014525
GADD45B	0.0012586672008610702
NR2F2	0.001244401550639778
SNHG5	0.001158696254642764
DSTN	0.0010889260402344642
CEBPD	0.0010595875009375873
STEAP4	0.0010543400153282623
LGALS1	0.001006195658212356
RPS11	0.0010027263451888365
CST3	0.0010018972915624212
ENO1	0.0009956931651358225
C1S	0.000977695799931081
IGFBP7	0.0009608080596365586
JUN	0.0009320413815362021
EEF1D	0.0009004132809665273
SON	0.000898892066914854
C11orf96	0.0008940280001364627
RPL31	0.0008889788803169643
HLA-E	0.0008814325948307499
LDHA	0.0008731693437150621
B2M	0.0008689449366929688
ID4	0.0008658043057201585
PMP22	0.0008616811219957743
NOP53	0.0008552316015674212
HSPA1A	0.0008525086556687026
VIM	0.0008162292169550827
SOD2	0.0008126710492449216
ADIRF	0.0007990541110991501
MGP	0.0007975082705732905
RPL22	0.0007737106540311576
LGI4	0.0007582009197816889
IFITM3	0.0007482036896240098
CAV1	0.0007407026123693833
PCBP4	0.0007357925805514878
RGS5	0.000725816763597196
ATF3	0.0007088119892006664
GJA4	0.0007019708221836088
RPS7	0.000693679109181335
PRRX1	0.0006868899394314311
DDIT4	0.0006850264994793533
RPS9	0.0006794511259758946
MT1M	0.0006755963773934937
SERPINF1	0.0006752659843297707
PAXBP1	0.000671536331734216
TXNIP	0.0006659625084646991
PPP1CB	0.0006643054964086247
IFITM2	0.0006535627785187392
NFKBIA	0.000651936706638593
H2AFJ	0.000650687935770081
A2M	0.0006465656877794602
KRT15	0.000621322347636773
RPL12	0.0006169456873048665
S100A6	0.0006073175752477637
JUND	0.0006060751690468026
FOS	0.0006051751184890888
MCAM	0.0006034884665135562
EFHD1	0.0006033771447956603
NOTCH3	0.0006002212599635203
GLUL	0.0005994122243855905
CAMLG	0.000584513377685716
SOCS3	0.0005751148879493688
HES4	0.0005741588302758725
PPP1R12A	0.0005670435346049246
MT1A	0.0005597007606118082
BTG2	0.0005595605645421295
SPARCL1	0.0005581700516559846
GADD45A	0.0005545119335165641
MT-CO3	0.0005542956607778188
SNHG8	0.0005528916704399029
HLA-C	0.0005512865979066092
MCL1	0.0005487930454462387
RNPC3	0.0005467023588400855
MT-CO1	0.0005466778345551224
BTG1	0.0005446905446236737
TPI1	0.0005444107455931078
MT-ND5	0.0005426487570297021
MEG3	0.0005370405710121346
SGK1	0.0005365714818492922
KMT2B	0.000535482235908704
DEPP1	0.0005339128130577238
MDM4	0.0005336788155273766
FAU	0.0005306188693214759
KLF6	0.0005264401862275611
LINC00205	0.0005258172045343638
UGP2	0.0005246051203187213
PHLDA1	0.000517759892609542
PSAP	0.0005175994475795482
ESF1	0.0005136791006727833
HSP90AA1	0.0005131680331064453
GNAI1	0.0005113520073049198
CRIP1	0.0005113308918500952
CD44	0.0005080554215055674
KLF2	0.0005016410409099884
SPECC1	0.0005008105116650898
CPE	0.0004955326101375785
HLA-A	0.0004852978974498631
MT1E	0.00048329495432528134
SWAP70	0.000482751900058556
SREK1	0.0004748860597565049
SNRPD1	0.00047372136458058553
CTSD	0.0004728679295936617
RPL7	0.0004726444007304613
MT-ND4	0.0004713464517436076
PTMA	0.00046820800431255987
FTL	0.0004673553704635585
PARN	0.00046672098211506007
HLA-B	0.000466631889055296
MT-ATP6	0.0004661513565118751
COL3A1	0.0004631497003045345
GFOD2	0.00046294439908302744
SAT1	0.00046103730658038117
COX4I2	0.000459051408796822
RPS10	0.0004579096953504455
JAK1	0.0004574299622527707
CCL2	0.00045665532007375015
RPS14	0.00045218742968122013
RALGAPA1	0.00044740221575539723
MGST3	0.0004466756499377215
NFE2L1	0.00044299887288392085
SLBP	0.0004391296289918809
CD63	0.00043686999830868295
SNHG6	0.0004360507882641687
MT-CYB	0.00043389726967738636
TLE2	0.0004309177056847147
IGFBP5	0.00043050928801066917
DDX21	0.0004292754835206761
SLC25A6	0.00042896793934530774
SRRM2	0.000427195043091813
C1orf21	0.0004265028386058141
WASHC4	0.00042557006378293543
MRPS18C	0.00042466916734568497
NPTN	0.0004230744569568538
TOMM40	0.00042278127460742643
AKAP8L	0.0004206799897029377
IFI16	0.0004204998489135555
TENT5A	0.0004192129135518884
RGS2	0.0004184213849914963
CALD1	0.00041787258576808927
