col_name	feature_importance_vals
TNFRSF12A	0.0031835245949443864
MRPS24	0.0029562865280454587
LUM	0.0024349605264830597
TIMP2	0.0023502553012213247
NINJ1	0.0022183345149085145
CD81	0.0021908778207801603
CRYAB	0.0021152493544754412
ANGPTL7	0.0020126841205885242
PTGS2	0.00199503687962288
FOSL1	0.0018834506720188428
KERA	0.0015923314675948853
DRAP1	0.0015868456497459343
TM4SF1	0.0015160152216561534
SNHG7	0.0014978910610653187
PTGDS	0.0014425577195897798
XIST	0.0013910750176824285
GRP	0.0013305506492968676
TAF11	0.0013280533037128817
PDIA3	0.0012192631850100413
MT-CO3	0.0011975417269023923
STEAP4	0.0011954364042803837
DNAJB9	0.0011640073038467079
CLIC1	0.001152723118276567
SAA1	0.0011395250815349255
VASN	0.0011366381452763946
AQP1	0.0011256568332865316
BCLAF1	0.001116382466229825
MALAT1	0.0010821802559495494
PTPRC	0.0010549155073117432
NFKBIA	0.0010432001806760071
IMPA1	0.001024398220616149
HSP90AB1	0.0010028351878998466
GTF3C5	0.000967444910651024
AC027031.2	0.0009474721088958424
NT5DC1	0.0009184532615219683
TMOD3	0.0009174272606785434
LUC7L	0.0009145911283436147
LAMA2	0.0009113711699947794
MAP1LC3B	0.000900647539545799
SEC16A	0.0008775608908395151
WTAP	0.0008700021989142019
JAK1	0.0008670281896153754
CYBRD1	0.0008520645838428187
TCEA1	0.000845431594893671
MT-ND1	0.0008025596737542479
NQO2	0.0007972539104045731
LINC00665	0.0007744027257070503
GSTO1	0.0007718376561481078
ALDH6A1	0.000763872146468082
IER3	0.000760861981617499
SUPT16H	0.000752238665460856
MBNL2	0.0007519556226662001
FCGRT	0.0007477681722935567
DIRC3	0.0007472712977287623
OGFRL1	0.0007442007695742871
PPFIA1	0.0007382888967481651
EI24	0.0007361327488396937
PIP4P2	0.000726116302486645
KIF1B	0.0007253338591274857
MSRB2	0.0007249865691858572
CHORDC1	0.0007231132466209866
TIMP3	0.0007215983661999451
FHL2	0.0007185515675207068
ELK3	0.0007185092972776487
MCUB	0.0007174071821452144
MMP3	0.000717354773953346
EIF1AX	0.0007103639300285757
MTMR2	0.0007066370410648351
SNHG5	0.0007008806332723075
HNRNPA2B1	0.0006994438053162855
TM9SF3	0.0006979121702058763
CCM2	0.0006954974611618711
ADGRE5	0.0006929000758221974
CPLANE1	0.0006924233507330349
SH3BGRL	0.0006886237071366265
CCDC47	0.0006870551324799582
EIF5A	0.0006870162215027641
MON1B	0.0006866370097886861
GADD45G	0.000685269456014751
TXLNA	0.0006829969792402714
DCP2	0.0006822267547112704
CLINT1	0.0006776717784154322
PLPP3	0.0006767526189087873
ITGB4	0.0006764374687004803
SLC3A2	0.0006711779181981258
ZDHHC21	0.0006667595481024201
ID3	0.0006663283569910546
C5orf38	0.0006629437395871158
PPM1G	0.0006607199303687952
ABCB8	0.0006599318429856292
MT-ATP6	0.0006577783496701114
THOC1	0.0006569866014478255
UBA5	0.0006564984472114376
ILK	0.0006554421269484492
CDRT1	0.0006540550330746463
PNPLA6	0.0006537714211620487
MT1E	0.0006498643844407054
IL32	0.0006484308296615475
KPNA1	0.0006484164949235963
TRMT10C	0.0006478813561982275
SEC61B	0.0006447298555724362
HERC2	0.0006374305045542852
CDC42EP2	0.0006371491508810887
PRDX3	0.0006357956229257162
SMAD2	0.0006351093053479857
NUCKS1	0.0006350591956406791
RPS4X	0.0006330733727979777
FNDC11	0.0006327822167407481
ROBO1	0.0006318665264233848
KLF6	0.0006313466019726835
ZGPAT	0.0006302346542790501
ANXA5	0.000627198881276258
BRAT1	0.0006265572409286908
PAQR7	0.0006258895957147578
TMEM251	0.0006247774363183359
TCP1	0.0006241545944795594
RHOC	0.0006213810787155557
PGBD1	0.0006205258455637328
HSPA13	0.0006204017960354509
BZW1	0.0006201864889311255
FAM89A	0.0006176946484663221
ZNF226	0.0006168197150259781
THBS4	0.0006146156063703796
CFH	0.0006114382240831482
MPPE1	0.000605517879690385
GFOD1	0.0006045406862628406
AMD1	0.0006036817858610541
SPRY2	0.0006007238256087079
TPRA1	0.0006000944726296786
MGST3	0.0005951540660803873
BRWD1	0.0005916827967338487
TBX2-AS1	0.0005911917066973791
HSP90B1	0.0005904596843088867
COL6A2	0.0005891391051301507
CBR1	0.0005883917895032361
C11orf1	0.0005881434487303248
IGFBP6	0.0005880256018102813
TWF2	0.0005866693370754077
TMEM204	0.0005847141706664193
SNHG6	0.0005821038443724882
SERPINF1	0.0005779732726334002
CCDC126	0.0005762177497440199
YBX1	0.0005750699702767516
HIVEP1	0.0005745257027897773
RAB2A	0.0005725762007691977
UBC	0.0005709155104045886
AC064807.1	0.0005697827112343016
TIMM8A	0.0005659075494659878
DPY30	0.0005643753416826955
SRFBP1	0.0005640549249659943
