col_name	feature_importance_vals
CD81	0.0006471457983665814
DDX3Y	0.0005720587583024823
C1orf52	0.0005344125534225223
RPS4Y1	0.0005136446253409116
CD63	0.0004905278448079171
ITGBL1	0.00043243718705844884
MT-ATP6	0.0004169946374665322
MT1X	0.0004112566258312589
NDUFA4L2	0.0003960124137197552
ANXA5	0.0003876779757099301
ID1	0.00038736220813071203
FTL	0.00038523515211923316
MYL12B	0.0003754607893416557
IER3	0.0003739323773040434
LINC02680	0.00036651333085738343
MT-CO2	0.0003638915212140343
TNFRSF12A	0.0003519005127473442
EMX2	0.0003498039554412768
PRRX1	0.00034033093449264414
FTH1	0.0003348345308627126
IGFBP6	0.00032884131177264006
ADIRF	0.000325746524023795
MT-CO3	0.000325412479818617
S100A10	0.0003231043112697782
CEBPD	0.00032093319739765033
CD320	0.00031450727314058996
TMEM59	0.00030811897060476834
FXYD5	0.000307778909193125
STEAP4	0.0003074825559000587
RTN4	0.00029901270234629546
EHD1	0.0002982572245778786
MGARP	0.0002937319131160784
SPARC	0.00028644459784504074
RPS3A	0.00028403116848413075
IER2	0.00028247257216457784
CRIP1	0.00026950810180728283
SNHG5	0.00026615629193475396
RARRES1	0.00026534133420839283
MCL1	0.0002633812397602555
LAMB2	0.0002613666146817016
UBL5	0.0002604440442652568
TXNIP	0.0002587926212110611
OLFML3	0.0002569467544045014
AMD1	0.0002555905172986838
SNHG18	0.00025533196901368784
FBLN1	0.0002540226076655792
PSMC5	0.0002522554682342667
FOSL1	0.00025189752060547367
UBC	0.00024190339419476734
DDX5	0.00023889585642170296
LRP1	0.0002344361856486223
COL12A1	0.00023421912770452163
AOPEP	0.00023333566089966127
CDC42EP2	0.00023124823013651142
IGFBP5	0.00022385854604788183
ACYP2	0.00022329321823478444
PTMA	0.00022179216189019242
ITGB4	0.00022027888151946617
AQP1	0.0002186176010041617
ZFAND2A	0.00021629628604718642
RPS27	0.00021363130196732673
SOD3	0.0002129455683256779
DKK3	0.00021262042861750982
TGIF1	0.0002121976315121534
UAP1	0.00021211264948796445
SPART	0.00021074328617826343
HTRA1	0.0002096485688086284
CHEK2	0.00020958002686543396
KRT19	0.00020773336804601287
DYNLT1	0.00020597047167580438
RAB5B	0.0002053207118175841
SNHG8	0.00020440128438080433
CXCL1	0.00020415596459292737
BNIP3	0.00020386204426799768
MT-ND5	0.00020333600551383047
DSTN	0.00020320455056651592
CHD4	0.0002029041383776099
HSP90B1	0.0002020782663128167
SPOCK1	0.0002018762343675189
RNASE4	0.00020009597812288606
SLC25A1	0.00019984096614577003
CFH	0.00019887646083683545
LSP1	0.00019882077053183582
LY6E	0.00019870979448600507
RPL22	0.00019865721223453326
MYL6B	0.00019846855219972574
B2M	0.000198308353868641
APOD	0.00019784066965257597
UBE2Z	0.00019722124243002536
PCOLCE	0.0001968757340363226
SPTLC1	0.00019523439496538892
PFN1	0.00019319210313309662
HSPA1B	0.00019172135901915143
SLC3A2	0.00019055337846220812
MZT2B	0.00018983492297829676
SNHG7	0.0001885142352084966
WBP1L	0.00018824565186940494
ICAM1	0.000187966030917297
FOS	0.0001877876483449185
MICOS10	0.0001877520847692363
AC068888.1	0.00018472614468981015
LZTFL1	0.00018404807652415818
CD40	0.00018291595324612398
AHNAK	0.00018277167392101885
NANOS1	0.0001825640332279027
MT1M	0.00018242785680180605
PPP2R1A	0.0001820115750285398
RBM8A	0.00018079669567687062
ZFP36	0.00018053608165959114
C1S	0.0001803734923521218
CDKN1C	0.00017856217638520272
GNAS	0.0001770614808901871
CST3	0.00017705636879508747
XIST	0.00017591950594509568
GADD45A	0.0001748178265702774
MYOC	0.0001748050788417484
CRYAB	0.0001742925206532936
ANKS1A	0.00017390916456597554
POMGNT1	0.0001723877186835324
CXCL8	0.0001713278806937411
GAPDH	0.0001711472219750859
AKR1C2	0.00017014223527906392
MT-ND1	0.0001698552419027205
MT1E	0.0001697531555058256
AL390728.5	0.00016926758874673283
F8A1	0.00016821229617244016
TENT5B	0.00016782228499879492
TKT	0.0001677924371841022
ZFP36L2	0.0001673888931394866
WASF2	0.00016691625388674114
MRPL52	0.00016686942384419094
CAMLG	0.00016671246324776332
RAI2	0.0001654194411350475
EIF1B	0.00016533895019629397
GRP	0.0001649579754153995
MT-CYB	0.0001642234083344325
PRR5	0.00016405449123343635
MT1G	0.00016356227504151
ANGPTL7	0.00016260588609883446
ITGB1	0.00016148962370841495
LDHA	0.0001614488517352252
TSPYL1	0.00016100061950913023
PTGS2	0.00016088421747088725
RPS4X	0.00016016521199407343
SQSTM1	0.00016006586727859126
RPS5	0.000159429890410419
SLC44A2	0.0001587068182103453
C5orf38	0.0001578425398753048
TMEM108	0.00015780463850189583
MLST8	0.0001572868640032157
