col_name	feature_importance_vals
FBLN1	0.0021136509918899204
GRP	0.0021083654696939396
G0S2	0.0020826530258525886
MT1X	0.002048833770862129
ITGBL1	0.0018822846462535484
NANOS1	0.0017730314497582352
TIMP1	0.0016904631935929027
KERA	0.0015240383145816627
THBS4	0.0014898351833482742
LUM	0.0014651970304438114
MT1E	0.0014313850081846705
PTGDS	0.0013856829074070124
ARL6IP5	0.0012770173989006574
CFH	0.00124610978923512
ITGB4	0.0012117750459997986
XIST	0.0011930400460516495
HTRA1	0.001187784635095892
MT1G	0.0011597216016183056
PLIN2	0.001137473396305511
CXCL1	0.001116264303190222
CKB	0.001095992577839433
CRABP2	0.0010331510256655525
EEF1D	0.0010322463983634715
ALDH3A1	0.0009887111865549386
IGFBP4	0.0009585748399788231
NNMT	0.0009393146767917641
COL12A1	0.0009289096790105053
CRLS1	0.0008377053327580078
ECM1	0.0008208042833693998
MT2A	0.0008045932660236487
IER3	0.0007912234804462484
CPE	0.0007846596294094054
F2R	0.000781865579792857
LRP1	0.0007815712264245165
CST3	0.0007612679810048737
PCBP4	0.0007599972600453431
SSR1	0.0007452892616602613
CRIP1	0.0007400967747286737
POU3F3	0.0007390100272261729
INVS	0.0007372984948215925
TINF2	0.0006994003371539486
TIMP2	0.0006934078932625248
AQP1	0.0006522170157137692
RILP	0.0006482733574361255
ANPEP	0.0006417425117921314
TENT5A	0.0006413027258666538
DDIT4	0.0006398388895338512
CD81	0.0006397491274998089
IFITM3	0.0006388241594620991
FTL	0.0006365331446504817
RUNX1T1	0.0006242820453919674
APOD	0.0006221887428824109
EIF1B	0.0006027695654485289
MMP1	0.0006026006104223559
HSP90AA1	0.0006005335464730755
CHEK2	0.0005962531575018391
MLLT1	0.0005933264625844171
WASF2	0.000590355810242648
SAA1	0.000586646025603007
EVL	0.0005861002272046404
VIM	0.000579375306146299
CRYAB	0.0005648257838483947
GNB3	0.0005583922182073207
ANXA1	0.0005349945489995794
NBL1	0.000532855502909955
EMP3	0.0005237326321792714
SQSTM1	0.0005200731024147578
RARRES2	0.0005175798258655795
CHPF	0.0005112117132602599
AKR1C1	0.0005099064779668695
SUN2	0.0005093304376787373
ATP6AP1	0.0005052494773050457
LY6E	0.0005044422282804935
RND3	0.0005035029160751709
ERLIN2	0.0005015787657028181
ANGPTL5	0.0004940099461273581
GLUL	0.0004881635742373243
DDIT3	0.0004701912278483299
SOD2	0.0004667787499405202
MT1M	0.0004541226709380527
DKK2	0.0004536813221061682
WTAP	0.0004485112299383389
C14orf132	0.00044519757147684115
HMOX1	0.00044479182491703436
PDPN	0.000433654853204902
PPP2CB	0.00043309870032697315
SELENOM	0.0004170999687734038
RPL36A	0.00041047293312536994
KDELR1	0.0004093970216762835
NUTF2	0.00040857564144364646
FAM107B	0.00040630453880490794
NOVA1	0.0004061873079737045
CTSL	0.0004038771508944218
IGFBP7	0.0003986750640165576
CD63	0.00039528166664604456
COL3A1	0.0003945249257185112
LGALS1	0.00039418877506253495
CHCHD2	0.0003899105141024125
WSB1	0.0003898746514306418
PFDN1	0.00038107582336696134
SDC2	0.0003810033282106002
CST6	0.0003807300961340224
EIF4EBP1	0.00037974345632981783
PIGM	0.0003790884744708107
KMT2C	0.0003768827553559165
SPCS3	0.0003768219897442711
ADD3	0.0003688472634372141
B2M	0.00036850097625876926
RALA	0.0003676701177066173
HSPE1	0.00036651879380423033
PPA1	0.0003651892164439514
IFI27	0.00036086120832276857
FBXW5	0.00035934751081420977
COL5A2	0.00035883009863391064
TIA1	0.00035876722633586044
CLMP	0.00035440197712450805
KLC1	0.0003538114159977709
HLA-E	0.0003525461662054515
COL6A3	0.00035144206371455445
ZNF714	0.0003481063480260314
RABAC1	0.00034691877703688556
IRX1	0.00034405623950558016
FOSL1	0.0003422894953971147
DCN	0.0003393471462223737
MMP2	0.0003360246395209131
MRPS18B	0.00033572885122882206
SSR2	0.0003323989102787365
SNRNP70	0.0003267175038989109
SERPING1	0.00032662802322022276
RSRC2	0.000321829279557061
PTGES	0.00031977547821354196
C1R	0.00031965664827465686
COL6A2	0.00031869079344468875
DNAJC15	0.0003177195618231949
TFAM	0.00031727023086929436
HADHB	0.0003171409474808899
GRB10	0.00031589567195864797
RNF220	0.0003136934245031181
NUPR1	0.00031084585212700315
ABCB10	0.0003088571461133864
ZNF292	0.00030859130188517494
CFAP97	0.0003076643080071704
PRKAR2A	0.00030697179202630463
PARL	0.0003063028358229984
RBM39	0.00030363287469950816
ANXA5	0.0003027848628395068
AC083843.3	0.0002990983370134718
TMEM219	0.00029809670162967794
HECTD4	0.00029693972444575417
UBE2A	0.00029689881971256055
