col_name	feature_importance_vals
CLDN4	0.002543079566561471
KRT15	0.0014995170169941818
KRT19	0.0011395989652303543
AQP3	0.0008343293202427315
KRT3	0.0008063975836277628
KRT17	0.00079436586120951
PLAUR	0.0007733346442348379
MBTPS2	0.0007508345058729285
RPS10	0.0007112628265523921
IGFBP6	0.0006423929167695892
TRIB1	0.000610441279386041
SLC22A18	0.0005584718967103495
LRRC23	0.0005458774317218716
FTL	0.0005333007573619317
IL22RA1	0.0005325953351160631
CXCL14	0.0005300723932714637
HES1	0.000525866422122301
ARHGEF19	0.0005234711955892589
PLK2	0.0005174831833836777
MRPL33	0.0005159017351877136
MGST1	0.0005096589547344736
TACSTD2	0.0005006786583640608
AC009107.2	0.0004985165504009853
ANGPTL7	0.0004944550485980094
ID1	0.0004748359615998386
SMIM8	0.0004716720359336597
MINCR	0.00046122062744083446
CUTA	0.00046007513097439084
FABP5	0.000459794212405667
RAB5C	0.0004596136181258136
MT1X	0.0004569372445580151
RGS2	0.00045580851665420253
CSRP2	0.00045172333932451294
PHYHIP	0.0004329619053641526
TNFSF10	0.00043062398132176976
NR6A1	0.00042754624921832187
PHLDB3	0.00041737148464325027
ASB3	0.0004163820829783953
FRG1	0.0004124113127079119
RAPGEF5	0.00039875590997840403
IER3-AS1	0.0003968708642693695
ELF3	0.00039545660131280297
UQCR11	0.00038569978689209693
PIM1	0.00038514792845531406
TYW3	0.00038130616861477447
PDE7A	0.0003806486632910191
HECTD1	0.0003803178232061311
WDR61	0.00037840647804280203
ARL4C	0.00037553863520844034
SWAP70	0.00037443730005755436
GAS1	0.00037435353698786884
APOD	0.000373890998893408
ELP4	0.0003699767719325325
NUPR1	0.00036700279820235345
USP10	0.0003663338378763453
RANBP2	0.0003635940751499673
PNPT1	0.0003634771901979555
NUDT4	0.0003634245553573027
SART1	0.00035445078579180616
DDX56	0.000353522732617184
ERICH5	0.0003498978815703113
RNF144B	0.00034845773415612884
MHENCR	0.00034755217735328906
MYADM	0.0003453955170141541
PDIA3	0.0003444317363515062
LINC01474	0.0003443688772630308
CPVL	0.00033649680893488906
TSPYL1	0.00033633239940592625
DMXL1	0.000334386078383011
ZGPAT	0.00033220499728110596
CDKN1C	0.0003293124963021317
FAM3A	0.00032861176323208
NFKBIA	0.0003275478694951033
CTNNBIP1	0.00032476795677737846
DLL1	0.0003220163587801476
RIOK3	0.0003188565141146595
RHOT2	0.0003157031839449236
TGFBR3	0.0003123010077175898
CDH13	0.00031203774385995294
GPNMB	0.0003092543004834976
GLS	0.0003081213326456382
PSME3	0.00030679604504028863
HSF2	0.0003053010007333985
CLP1	0.0003050698780532831
TMEM259	0.00030465046746281125
FOS	0.0003037650582308336
RNF126	0.0003016274525950182
DSG1	0.00030095361696505274
DYNLT1	0.00030054453146703426
DAAM1	0.00029752058210999943
NDUFA4L2	0.00029458937906297333
NSA2	0.00029281608701538583
CMSS1	0.0002900444749331306
ZNF593	0.0002884990998627998
FAR1	0.0002867598077853488
SOX6	0.0002865125006759341
FMR1	0.00028579790336248623
SBF1	0.0002854688984474571
OVOL1	0.0002847550673595541
ARAP1	0.000284134227050033
DERL2	0.0002838895662744326
CCAR1	0.00028285556645780724
TXN	0.0002825024579913549
PHC3	0.0002817698514938455
ANP32B	0.00028164233096577266
FOSL1	0.00028156460605676146
MRPL49	0.0002811334236372124
WNT4	0.0002795348496690388
CPAMD8	0.0002793285622254035
GSTO2	0.0002792912558622698
CAV1	0.00027843856725554163
CXorf40A	0.0002781177071059817
MAL2	0.00027776281820940325
CAAP1	0.0002751059198428227
UBC	0.00027367337844313284
SMAD1	0.0002723404030177307
VPS13A	0.00027233280171543657
UBE2G1	0.00027122431609559634
ATP13A1	0.00027058759410070003
SGK3	0.000270259785940574
RNF114	0.0002676481600145966
ACER3	0.00026763902422206307
LONP2	0.0002666936413429813
RPL10	0.0002653755870056791
AL049840.5	0.00026535844558541345
SAR1A	0.00026475998881079615
LMBRD2	0.000263878851893524
RBM12	0.0002627230824912952
USP42	0.00026218345612625366
WDR70	0.0002613145532445311
TNFAIP3	0.00026084475763734103
RSBN1L	0.00026071885777206925
TBC1D22A	0.0002597896100991701
LINC02178	0.0002590616690930205
IL1A	0.0002581594677199074
NUBP1	0.00025358007252098086
PYGB	0.00025295008652900005
TERF1	0.0002528968565313367
CTSC	0.0002522483756496461
TMEM184C	0.0002522017815694003
S100A14	0.00025121510649821254
LIN7C	0.00025100572139225897
ANKRD26	0.000250700731607385
CLCA4	0.00024948454828613856
LMNA	0.00024858411169156435
RAC3	0.0002474807996860127
HARBI1	0.00024600402602922416
SGMS2	0.0002450666485416502
CSTB	0.00024475805589781435
C12orf75	0.00024290663831395907
