col_name	feature_importance_vals
MT1G	0.012017235096361444
CLDN4	0.007223324316841763
KRT19	0.00670077784243903
MT1X	0.005537024917945532
RPS4Y1	0.004655583205859825
PTGDS	0.004496770603335169
CRIP1	0.00406265421335389
APOD	0.003781121232047749
G0S2	0.003527883765338235
CD24	0.0032113429717058207
BTG2	0.0029932133380671903
ELF3	0.0029632088231160178
CXCL1	0.002944117849034619
KRT17	0.0029205233203798437
NUPR1	0.0027881762829096335
DCN	0.002688603668304942
XIST	0.002651070016391206
MIPEP	0.002597609523459735
FBLN1	0.0025950844081600623
RAB40B	0.002576799113778373
EIF1B	0.0025601526031416412
PPP1R1B	0.002505340404523325
TM4SF1	0.002417933489227482
PTGS2	0.0023908781595872665
FOS	0.0023349684465555744
DEDD2	0.002324728195934102
SNHG29	0.002246846023151795
KRT15	0.0021716827125122557
SMIM15	0.0021674623012185004
MEG3	0.0021593633373976195
MT1E	0.002150379660844975
MAPK6	0.002109025520682044
RPL7	0.0020908033739632766
PERP	0.0019552725083333534
MMP1	0.0019247056159693793
DDIT3	0.001919197087937597
HES1	0.0018976723191074102
FOXK1	0.0018948083504208354
SLC7A11	0.001886869566735039
SOD2	0.0018504144774494013
VIM	0.0017857249744967904
KRTCAP3	0.0017625433145315185
KRT13	0.0017604370762501417
TMSB4X	0.0017375923754211198
IFITM2	0.0017012027143703497
VEGFA	0.001700625695314414
MARCKS	0.001699293667455549
UBB	0.001669455726570587
MT1M	0.0016685184240157666
MYL6B	0.0016673096270472967
CCAR1	0.0016462612345458122
GSTP1	0.0016352878321616309
EHF	0.0016129577176702322
BAG1	0.0015918193764363252
EEF1D	0.0015912743043926473
WNK2	0.0015873653553357915
VAMP8	0.0015764431297674098
COL12A1	0.0015686658318576818
LMNA	0.0015555395784313092
EZR	0.0015523678812270876
CUTA	0.001549071965905461
NEAT1	0.0015415498177215959
AGR2	0.0015213861123067325
PLIN2	0.0015082322485674838
MED9	0.0014948938270792876
SERF2	0.001485658387974486
RPS10	0.0014713245494474532
SERPING1	0.0014690332198740576
UPF2	0.001424062898461597
TSPAN13	0.0014223993081667937
TSC22D1	0.0014083879797230706
NNMT	0.001392665882016856
IFITM3	0.001387205110480653
TMC4	0.001359693321212037
LGALS1	0.001354851636561245
SAT1	0.001344152983735701
RPL37A	0.0013427147520615448
ANXA2	0.001332506393225601
ADIRF	0.0013322756811561596
C12orf57	0.0013224498051011252
HMGN3	0.0013207531381283606
BIRC6	0.001315220715877463
NRBP2	0.0013137463409259246
DDX56	0.001312561973184286
UQCR10	0.0013084152452965256
FTL	0.0013050850329963328
PXN	0.0013008958726092573
KRT18	0.0012933635144673388
CLK2	0.0012865389122489392
SLC20A1	0.0012645406243794977
CDK2AP1	0.0012628305197803773
SNHG8	0.0012577871584822568
MT1H	0.0012554001639518424
GADD45A	0.0012547517109183603
MGST3	0.0012269434771406166
ELOB	0.0012170398715468695
IRX5	0.0012162423459962947
NDUFA4L2	0.0011876586746993132
TACSTD2	0.001182271437355129
ABHD10	0.0011683436032458388
UPK3BL1	0.0011618833172129513
RPS26	0.0011616053861663585
SDCCAG8	0.0011535993537057044
FAM221A	0.0011388504431464805
PCF11	0.001137463568147428
INTS4	0.0011367737032470938
TXN	0.0011323225769603905
PSMD3	0.0011267106563946669
PCGF2	0.0011247909025654554
PARK7	0.0011230038892921764
S100P	0.001115243455008452
PPIG	0.0011115928789137647
TBRG1	0.0011052149959629787
IER3	0.0011047996245826305
SPINT2	0.0011034508679132434
WTAP	0.0010968923570250774
BTF3	0.001083173863954611
ACTG1	0.0010812157674627266
HSPB1	0.0010758980721190276
SMIM4	0.0010710780884282366
MYSM1	0.0010538764151259465
RPS4X	0.0010537019066396483
GSTK1	0.001048074342629722
PRMT1	0.0010422148684877228
CXCL2	0.0010356530363894673
CEBPD	0.0010351573540876371
NAA38	0.0010244390357542308
RPS3	0.001024057896211589
SYNJ1	0.0010155124522194215
CCDC88C	0.001012183226915913
FXYD5	0.0010001221349552048
HMOX1	0.0009999101265193806
MT1F	0.0009945482020458538
SELENOM	0.0009932507265322022
EIF4EBP1	0.0009917495624134685
GTF2F1	0.000984291494052239
RANBP2	0.0009842715145062595
EIF3H	0.0009835034785338963
SAA1	0.0009783779242892518
HES4	0.000975733598237157
GOLM1	0.0009726925796010672
PTMS	0.00096378488937155
ALDH1A1	0.0009554857597868693
AGR3	0.0009525501849652323
TRPM7	0.0009477854538730915
HIST1H2BC	0.0009470857432900628
FAU	0.0009403181892569326
MSMO1	0.0009341370727645366
BNIP1	0.0009266840564158135
PNN	0.0009245132493772546
