col_name	feature_importance_vals
MT1X	0.8643220727330534
KRT5	0.6248094648959578
PTGDS	0.5950145014286323
CLDN4	0.5442269587944228
PERP	0.4632360571731604
AQP3	0.45002686644842677
TMSB4X	0.40945410580529124
KRT13	0.38980384916007643
BTG1	0.38511172770666613
S100A11	0.36571097313196543
RPL7	0.35735372775244034
KRT15	0.3237142406936306
BAG1	0.3015070703314919
S100A6	0.2898003431567275
SPARCL1	0.274024303738186
GSTP1	0.26866186831772065
MEG3	0.2563510790053787
FOS	0.2442845079587517
RPL4	0.23976388243861096
KRT24	0.23000828359858105
RPLP2	0.2282511981370854
PTGS2	0.22708281231629518
MIR205HG	0.21732407869812548
EEF1A1	0.2139276487430899
UPK3BL1	0.20674266416730655
RPL18A	0.2064097535238034
CFH	0.2030033157112023
NEAT1	0.20137655611439714
TGFBI	0.20017678235356928
KRT3	0.19753244931343378
IGFBP6	0.18603573988672353
ITGBL1	0.18432238068923898
GJB2	0.178239641823101
KRT19	0.17439565142752136
DSTN	0.17421957185093787
AQP5	0.172000972269117
UQCR11	0.16977060977543854
RPL22	0.16773410220001378
COX7B	0.16712971144703345
GPHA2	0.16700985528352583
MT-ND5	0.16503849160414008
LYPD2	0.16318293991020286
S100A14	0.1623067535734844
DSC2	0.1611520058089124
SFRP1	0.15826568926836032
LMNA	0.15662377054793963
RPS8	0.15648894588755655
MTRNR2L1	0.15586814913371633
RPL10	0.15223125460972856
CD320	0.15036255466906906
TPM4	0.14739874706921563
RGS2	0.14714668204518092
COL6A2	0.1465084679128088
TGFBR3	0.14500081812173088
UBE2G1	0.14408016902043513
GSN	0.14359799498025339
SLC20A1	0.14177740663715283
SNHG29	0.14157162756044378
TXN	0.1415172989009584
CRIP1	0.13972955064191875
GLUL	0.13861217712143198
SERPING1	0.13792660166124016
NUPR1	0.1375875868571771
KRT14	0.13710641119454547
TKT	0.13703844269056428
AZI2	0.13306613100687814
CD24	0.13296208651625935
BCAM	0.13193355431589274
CMTM7	0.13130006339800876
COL6A1	0.13122421161551545
GADD45B	0.13076718057924064
ANXA2	0.12896652530823247
MYL6B	0.1280502423073145
IFI27	0.12741747066692652
NTRK2	0.12721863761481358
GAPDH	0.12637795235655666
CXCL14	0.12505102109565475
GYPC	0.12445735178212686
ENO1	0.12352910044004427
EIF5A	0.12309602390716498
SELENOM	0.1226824373211011
CXCL1	0.12259266175727437
CHCHD2	0.12198676811305222
HMGA1	0.12152682643994447
CTSV	0.12024783627532298
RND3	0.11957983273584466
MT-ATP8	0.11868143101174848
RER1	0.11790489914618972
SPOCK1	0.11779468936658447
ITGA2	0.11774377031773078
GEM	0.11661830296923942
MYL9	0.11651086538975511
CDKN1C	0.11617202922675955
AGR2	0.11593783026944175
TNFRSF1B	0.1155413534752853
GLTP	0.1154383617538189
EZR	0.11419573565233915
A2M	0.11320403042153307
PRRX1	0.11264462665608312
STMN1	0.11257632989924288
