col_name	feature_importance_vals
SRGN	0.3212013399973067
PTPRC	0.24162992653249893
CCL4	0.2219861933538984
LAPTM5	0.21078533383366188
EVI2B	0.14099757736089266
TYROBP	0.1375176387285224
CCL3	0.13646301056656818
DUSP2	0.09132803919225535
CXCR4	0.08451021295864336
GPR183	0.08211485790557851
CCL3L1	0.07434125120768456
SLC30A6	0.06304742892744938
BCL2A1	0.06108385701441005
SELENOS	0.06084094925032702
IFI30	0.06012238141862776
CTSF	0.06010412639796995
HLA-DPA1	0.05961082279585302
IKZF1	0.059177633015123694
PERP	0.05801386275875003
TGFB1	0.05725931586346496
CYTIP	0.0570933335185802
ALDH3A1	0.056338992562289573
RND3	0.0563187120745746
GRPEL1	0.05403495600330478
HLA-DQA1	0.053632694307639374
TP53I3	0.05342000235066313
COL4A2	0.05130272248471483
APOD	0.05052905565903785
VAMP8	0.05050980596385964
NOTCH3	0.05050592166396205
ARF6	0.049757382526542056
C5AR1	0.04965537158752219
MGST2	0.04956398106181313
RBMS3	0.0492044405239573
NDRG2	0.04901458435837503
DBNDD2	0.04887497560976445
SPINT1-AS1	0.048706019386217464
HLA-DRB1	0.04840715117680518
CTSS	0.047307883193350046
CYBA	0.04708997214463947
RNASE1	0.04706487870881229
STK4	0.04677380022059724
GPRC5A	0.046574129309320304
DMXL1	0.04636599817403875
LCP1	0.04596061249734178
PTGDS	0.04538346310737912
CD53	0.045191898876868045
CLDN4	0.04513500209776374
C1QA	0.04493675676023027
CCL5	0.044579311867925284
WIPF1	0.0442517080179257
HSPA6	0.04421205650817839
NANOS1	0.04393519412423986
SAA1	0.0439007314485174
LMNA	0.04350433502680319
CFD	0.04341175463240732
FAM107B	0.04328404363026313
BHLHE41	0.04323776758817524
SF3A2	0.04305651310236385
HCST	0.04298976681610046
IFITM3	0.04296800990942581
IL10RA	0.04295072239413454
ZEB2	0.04279694730269036
TBC1D22B	0.042682838868247065
NUDT14	0.04227986742761045
FBXW7	0.042102654796135675
NLRC5	0.04210247746203066
ZBTB20	0.04210005731133981
PDE4B	0.041945929825257904
GPM6A	0.04178576873962192
RPL37A	0.04132381279263547
KRT14	0.04131947504948114
PDPN	0.0411884833534974
BCAM	0.04116279909589741
RBM39	0.04108274214879712
COX6C	0.04105607473236421
RFLNB	0.04097925365994853
SLC35F1	0.04087912276751017
LEPR	0.04086009763797266
SLK	0.04080809474142367
GMFG	0.04056321705254771
FBL	0.040449199991994984
RPL10	0.04036257136476408
AC027031.2	0.04024708079285345
GYPC	0.04003665829385494
GNAS	0.039948716122842114
VASN	0.039904512590702504
DCN	0.03985328288214419
CLDN7	0.03985210322634041
CCM2	0.0398002269653563
KRT5	0.03968286526102525
MIR22HG	0.03953320327637455
NEAT1	0.039476881318157395
SYT8	0.03942656582817104
RBPMS	0.03940809697963229
RPS17	0.03930749935713678
MEF2C	0.03924638609178436
SERPINE2	0.03905146791885432
HSPA1A	0.03898074723623024
BGN	0.03894082383470289
