col_name	feature_importance_vals
MT1G	0.29320093383621176
TIMP1	0.24745680411486648
FBLN1	0.22996358544140466
APOD	0.22557370508601665
IGFBP7	0.20090489746969145
NNMT	0.19495512187347766
MT1X	0.19171540179485763
MEG3	0.1829461551025033
KERA	0.17841863513907374
TM4SF1	0.14747562694683614
RPL22	0.14741994006608494
RPS4Y1	0.14562408239390073
LRP1	0.14355178445472483
ANXA1	0.1404996507097917
BTG1	0.13566980257089759
PTGDS	0.13060884761454375
RPS10	0.12418143880200563
THBS1	0.1223145463075498
CKB	0.12193093492439687
CXCL1	0.12188797514961622
COL12A1	0.1216097524527292
SELENOM	0.12122514410959087
ANXA2	0.11919222036074374
XIST	0.11771352996056879
EEF1D	0.11626592175144425
CEBPD	0.11314575243255334
LGI4	0.11252461298199529
PHLDA1	0.10911900223851352
RPL31	0.10911717302895965
ITGBL1	0.10737262506447737
RARRES2	0.1069843055487552
COL1A1	0.10547982110843146
IFITM3	0.10140062233570982
MXRA8	0.10132706688856781
G0S2	0.09905105778400089
TMEM176B	0.09358685979430702
IGFBP5	0.09347794368005449
PMP22	0.09347651699557623
PYURF	0.09098829063357966
CXCL2	0.08999484518667468
NPM1	0.08952322468920026
ENO1	0.086951510373035
ANGPTL7	0.08592445440901043
PHLDA2	0.08546523924208614
THBS4	0.08533479224576024
PCBP4	0.08532230627783276
DSTN	0.083699983057705
MTDH	0.08368941547050521
ATF3	0.08297744317132502
FOS	0.0818024045384499
LGALS3	0.08117792061975755
MMP1	0.08105341321395729
TACSTD2	0.08062821547555488
SBDS	0.07999724510153096
CXCL8	0.07941368945504071
RND3	0.0794123441444916
IFI27	0.07889274143603886
CRIP1	0.07836981601047151
RPL13	0.07825695883074671
COL3A1	0.07731235137737227
HES1	0.07687672707123831
LGALS1	0.07643518994136997
F2R	0.07623632945391712
WSB1	0.07605366420730263
COX4I1	0.0757662403171801
SEC61B	0.07565823222850025
ADD3	0.07492423832720767
DDIT4	0.07467627824794038
S100A6	0.07465567732847553
KDELR1	0.0745814736792374
ANGPTL5	0.07450330307614018
MIR205HG	0.07441249363302344
MRPS18B	0.07414478025092662
CLDN4	0.0738018391155112
TXNIP	0.07353847732722471
CHL1	0.07305420938737764
BRI3	0.07303654458455063
CFD	0.0727287715777985
SERPING1	0.07261255545041222
FADS2	0.07255153214460903
MT1M	0.07205544518981272
COLEC12	0.07188195074271347
VPS13A	0.0715717867452678
KRT17	0.0713321950781051
TFAM	0.07114405728437438
GRP	0.07079725219124626
CCL2	0.07069878647978232
AC027031.2	0.0706558654171463
NUDT4	0.07050870004074726
GPM6B	0.07018803932984213
RPL7	0.06925309887680137
IFITM2	0.06912027335998733
GAPDH	0.06805937425547834
RPL17	0.06787719954799146
RIOK3	0.06733552202645883
KLC1	0.06731530997498417
IGFBP4	0.06723209392079882
MT2A	0.06714719839806524
AMD1	0.0668109580042184
LUCAT1	0.0663865881996386
