col_name	feature_importance_vals
CXCL14	0.4466812287761309
KRT17	0.4113321135793185
RPS10	0.37190443012801927
FABP5	0.350754265432438
GAPDH	0.30420491867466903
PERP	0.2905976689914187
SFN	0.25994794973494195
AQP3	0.23796555611429954
APOD	0.22116500144256526
PAX6	0.19785534647334857
SH3BGRL3	0.197089731171946
C19orf33	0.1896473576914839
TNFAIP3	0.18888926065196032
S100A10	0.18727780134386568
S100A4	0.1817224996699181
MT-CO3	0.177848081728307
CD9	0.1744050036562522
BTG1	0.17432601453337246
ELF3	0.17421553489193797
SAT1	0.1706461389479605
GJA1	0.16800215175899233
RPS8	0.1629663464218764
NUPR1	0.16005966304983
NQO1	0.1592077947648703
NOP53	0.15672068286322638
IGFBP6	0.1475618473397857
SOD2	0.14719500629152796
CSRP2	0.14407041022377423
DAPL1	0.14244074795413733
CST3	0.1363894499273316
HES1	0.1357123373701438
IL1A	0.13555855554009968
CXCL3	0.13538894792774528
SERPINF1	0.1347769154641215
KRT5	0.13210898891870132
CPVL	0.13189029746721603
SPINT2	0.13177780488219867
ID3	0.1302439708958745
MTRNR2L12	0.13012405763655988
SAA1	0.13008790716762578
CLU	0.12889729006074735
COX6A1	0.12873307359057184
FOSL1	0.12516193382357543
CAMK2N1	0.12505148919962106
OSTF1	0.12417812605149106
CSTB	0.12390163223709587
VIM	0.12384638474816964
DST	0.12280452550395782
UBE2G1	0.12134805465601971
AREG	0.12099775675932178
CLDN4	0.1206960773925636
CTSV	0.1205776792226427
RPL10	0.1197612511804291
NDUFA4L2	0.11882443028727238
GLS	0.11823769779568606
SLC2A3	0.11716826937023724
HMGN3	0.11620210194545866
S100A2	0.11550888578555636
PKM	0.11334862029468257
NUTF2	0.11327069174051288
XIST	0.11312865696828217
SUCO	0.11301777033180024
TACSTD2	0.1129437472130812
SF3A2	0.11256290594664589
HSPA1A	0.11181954170335304
ADIRF	0.11091651829011198
HNRNPA1	0.10982805030861369
TMPRSS11D	0.10965495000428628
RIOK3	0.10886235547214422
S100A11	0.1083319072928902
TRIM29	0.10823772804980764
NDUFC1	0.10817769159200356
TKT	0.10779356320848046
MTRNR2L8	0.1069272067243179
GADD45A	0.10688843644423099
GJB2	0.10553891850940607
IFITM2	0.10502571231335432
MRPL33	0.10481674698990365
PRDX5	0.10411796081179496
PPDPF	0.10379227119827387
TOB1	0.1037747405758557
CLCA2	0.10354841599735015
DUSP1	0.10318039963945384
BZW1	0.10243885145578502
SOCS3	0.10182434349126486
INSIG1	0.10162376638240318
ANGPTL7	0.10152771755333284
RPS3A	0.10053463893852793
KRT6A	0.1002498722194996
TGFBI	0.09889478816652603
MIR205HG	0.09716645971346347
TMEM265	0.0970395659041945
HSPA1B	0.096389761284564
DCN	0.09592705585195598
PTGS2	0.09539304591978784
IGFBP4	0.09530436178692867
FGFBP1	0.09425510061058173
SPOCK1	0.0928901164754439
GIPC1	0.09197923051440536
GLTP	0.09057726559078816
