col_name	feature_importance_vals
MIR205HG	0.5056596873705671
TMSB4X	0.33158312370382037
IGFBP6	0.30907027105887913
VIM	0.3042910366510001
XIST	0.2795139204409896
BCAM	0.2682851633956003
CLU	0.2618934235011337
ALDH3A1	0.25730644734387326
TKT	0.24767499997594938
NQO1	0.23444305094910506
PERP	0.23134835268686144
IGFBP7	0.2254920367954638
MT1X	0.20207520517961
KRT14	0.1996533843849212
KRT12	0.19484330352826496
TGFBI	0.18374904103497042
UPK3BL1	0.18094826772806438
RPL7	0.17823585062035174
RHOV	0.17528803981551472
PPDPF	0.16757115962763564
KRT5	0.16134734498596365
MTRNR2L12	0.1601345428116305
ADIRF	0.1511979310000683
HES4	0.15093367029670898
STMN1	0.14573165297718857
KRT15	0.14572866473405455
CLDN4	0.14348153630223426
C19orf33	0.14320561281890412
SAT1	0.14194573822516426
GLUL	0.14112035397647962
FTH1	0.13951718791856055
CPVL	0.1393494597164784
NTRK2	0.13441809279808914
CXCL14	0.1335096909345944
RPS8	0.13301776810142169
NDUFA4L2	0.1326318062802837
SFN	0.1313587923265282
HES1	0.1308054659613766
CRTAC1	0.1304916494645142
RPL21	0.12933147321469704
HTRA1	0.11935760028264704
FABP5	0.1183846147377951
POLR2L	0.11532803304527146
ANXA1	0.11114906749788538
DCN	0.11076526043760311
ACTG1	0.1100199958129509
RPS18	0.10939674165563988
MT-CYB	0.10683192480048755
LY6D	0.1050541000296497
AQP3	0.10286330088920151
APOD	0.10176218047644871
BHLHE40	0.10161313837908133
RASSF6	0.10049024304618523
RNF39	0.10017267458580241
NDUFB2	0.09889532628886993
UBB	0.09862934139219226
TXN	0.09499647816843457
LGALS3	0.09491310789531586
RPS3	0.09410562695809097
HMGN3	0.09400912833541236
MIF	0.09396228354887669
KRT17	0.09347218657819581
TGFBR2	0.0933161477490403
AC009107.2	0.09320521850743704
SH3BGRL3	0.09303905488457877
BTG1	0.09301224385863403
KLF5	0.09285814539875828
CAMK2N1	0.09278149770486899
BTG2	0.09254867336278769
SPARC	0.09167275216987969
GSTP1	0.09109043974237475
HES5	0.0910257372953255
RETREG1	0.09052333710561901
SAA1	0.0902586513663711
DSG1	0.09010391196914358
SCGB2A1	0.0897922673870653
SELENOM	0.08923180459847747
CNP	0.08900266590682143
FAM169A	0.08862576291154682
EMP1	0.086617960979262
RPL13	0.08630739545815058
CDV3	0.08531234250312228
MRPL33	0.08523630008219887
PLP2	0.08500689378215517
SERPINF1	0.0849720035096346
ANP32B	0.0843632378686714
DYNLT1	0.08364404122732184
IGFBP5	0.08343775940559686
UPK1B	0.08301553843226467
SDC1	0.0820353418149694
SIGIRR	0.0820028019545292
S100A14	0.08169970831611223
NAB1	0.08105069383181462
KDELR1	0.08040267814065881
RPL10A	0.07927045734293853
EEF1A1	0.07878813646567401
CRYAB	0.07820161978464737
GPRC5A	0.07785928581455792
CRIP1	0.07782216065136432
BAG1	0.07762832349029201
