log2FoldChange	padj
CLU	4.546564102172852	0.0
B2M	5.348505020141602	0.0
RPL17	3.623790979385376	0.0
KRT15	11.81037712097168	0.0
KRT5	12.974997520446777	0.0
SNHG29	33.290775299072266	0.0
PERP	2.4354031085968018	0.0
MALAT1	1.6608320474624634	0.0
KRT14	12.526860237121582	0.0
MIR205HG	33.138668060302734	0.0
EEF1G	8.201600074768066	0.0
GAS5	33.170135498046875	0.0
S100A2	11.729583740234375	0.0
ANXA1	6.359428882598877	0.0
RPL36A	2.1980338096618652	0.0
SNHG5	32.60993194580078	0.0
RPL13A	1.0537588596343994	0.0
RPL21	0.8661788702011108	0.0
MT-CO3	1.0267354249954224	0.0
NEAT1	2.3333258628845215	0.0
SFN	5.312892913818359	0.0
FOSB	8.975362777709961	0.0
JUNB	4.491273403167725	0.0
ZFP36	7.019440650939941	0.0
DUSP1	5.829619884490967	0.0
MT-CYB	1.2791337966918945	0.0
RPS17	2.3469362258911133	0.0
CIRBP	1.8557143211364746	0.0
RPL26	0.643304169178009	0.0
SAT1	2.908881902694702	0.0
JUN	5.2910895347595215	0.0
RPS27	0.7585980892181396	0.0
NME2	3.8774051666259766	0.0
CXCL14	6.206231594085693	0.0
RPL41	0.5952333211898804	0.0
FOS	5.103506565093994	0.0
RPL23A	0.6544911861419678	0.0
TXNIP	6.661543846130371	0.0
HLA-B	4.807591438293457	0.0
SNHG6	32.163753509521484	0.0
TACSTD2	5.092422962188721	0.0
HLA-A	4.284136772155762	0.0
PAX6	32.11872482299805	0.0
CAST	7.940375328063965	0.0
RPLP1	0.6016983985900879	0.0
LINC01578	31.9476261138916	0.0
RPL34	0.7039933800697327	0.0
PNRC1	2.5898616313934326	0.0
EIF4A1	1.6631096601486206	0.0
RPS6	0.5193096995353699	0.0
NOP53	1.4241021871566772	0.0
RPL10A	0.5594268441200256	0.0
MT-CO1	0.7489336729049683	0.0
LDHA	1.338889479637146	0.0
S100A6	5.059012413024902	0.0
TMSB4X	1.6248520612716675	0.0
FXYD3	5.282389163970947	0.0
UBC	1.7547149658203125	0.0
GABARAP	5.8387627601623535	0.0
ITM2B	1.339180827140808	0.0
H3F3B	0.8268052339553833	0.0
DST	3.5116934776306152	0.0
RPS15A	0.5518683195114136	0.0
CEBPD	4.2777838706970215	0.0
MT-ATP6	0.9313494563102722	0.0
RPS10	0.9471853375434875	0.0
PPP1R15A	3.343904733657837	0.0
IER2	1.8626899719238281	0.0
BTG1	3.3015592098236084	0.0
KLF5	2.291822910308838	0.0
ZFAS1	1.0831834077835083	0.0
COL17A1	6.7526655197143555	0.0
AQP3	3.594869613647461	0.0
RPL4	0.5962585806846619	0.0
ANXA2	0.8790072798728943	0.0
RPL10	0.4322558045387268	0.0
KLF4	2.3037915229797363	0.0
MT1X	0.7791478633880615	0.0
LMNA	2.1383018493652344	0.0
RPL7	0.6332592964172363	0.0
EIF1	0.6818525195121765	0.0
CST3	4.517324924468994	0.0
RPL3	0.4264131784439087	0.0
CCNL1	2.745713949203491	0.0
HOPX	5.282275199890137	0.0
EEF1A1	0.3974185883998871	0.0
IVNS1ABP	4.806190013885498	0.0
FTH1	0.6129394769668579	0.0
TPT1	0.48515385389328003	0.0
S100A11	1.0958201885223389	0.0
RPS20	1.0470532178878784	0.0
S100A4	4.802906513214111	0.0
RPS4X	0.4398675560951233	0.0
CD44	5.871630668640137	0.0
HLA-E	3.603104829788208	0.0
RPL37A	0.5572868585586548	0.0
SNHG32	31.532527923583984	0.0
DDX5	1.1841691732406616	0.0
HLA-C	2.5142834186553955	0.0
BAG1	1.9402644634246826	0.0
SLC6A6	2.7456259727478027	0.0
KRT19	3.0176026821136475	0.0
RPS16	0.40484732389450073	0.0
CD9	0.7962344884872437	0.0
RPS25	0.4287056624889374	0.0
RPL9	0.4550058841705322	0.0
TRIM29	10.658697128295898	0.0
COMMD6	1.4080097675323486	0.0
DCN	32.03294372558594	0.0
RNASEK	5.237773895263672	0.0
PRNP	4.007673740386963	0.0
EGR1	4.942112445831299	0.0
EIF4A2	1.3432559967041016	0.0
PLP2	5.613001823425293	0.0
MT-ND1	0.9641266465187073	0.0
EMP1	5.846996784210205	0.0
RPS21	0.5080790519714355	0.0
PABPC1	0.8578917980194092	0.0
HSPB1	1.4214413166046143	0.0
RPS12	0.380646675825119	0.0
MT-ND4	0.6920760869979858	0.0
JUND	1.2710119485855103	0.0
PFDN5	0.6585032343864441	0.0
TLE5	31.34503173828125	0.0
NDUFA4L2	9.484496116638184	0.0
MT-ND2	0.7595192790031433	0.0
ATF3	4.91737174987793	0.0
CLEC2B	31.51659393310547	0.0
ADIRF	10.958420753479004	0.0
RPS15	0.3648306429386139	0.0
C19orf33	2.528148889541626	0.0
RPL5	0.34323665499687195	0.0
RPL37	0.41129395365715027	0.0
TSPO	3.8587992191314697	0.0
NACA	0.39242249727249146	0.0
RPL36	0.4089500904083252	0.0
ATP1B3	1.2945805788040161	0.0
RPL31	0.9717268943786621	0.0
RPL30	0.38228029012680054	0.0
ATP6V0C	6.530325412750244	0.0
DSC3	10.910594940185547	0.0
SLPI	6.294160842895508	0.0
TMEM59	1.4859153032302856	0.0
TOB1	2.9862287044525146	0.0
TM4SF1	7.914064884185791	0.0
RPL35A	0.4211503267288208	0.0
RPL13	0.33641669154167175	0.0
NFE2L2	2.980964183807373	0.0
TMEM123	4.282984733581543	0.0
MYC	4.8120245933532715	0.0
YBX3	0.7452886700630188	0.0
RPL32	0.36343520879745483	0.0
TGFBI	9.79537582397461	0.0
ATP1A1	1.6348648071289062	0.0
RPS11	0.4992397427558899	0.0
CSRP2	2.5407462120056152	0.0
BTF3	0.4027654528617859	0.0
ID1	1.9481755495071411	0.0
SERPINF1	3.55226993560791	0.0
KLF10	5.2171950340271	0.0
RTN4	1.138871192932129	0.0
